 "pm20" , "pm20Label" , "life" , "nationality" , "activities" , "locations" , "count" ,
 "http://purl.org/pressemappe20/folder/pe/013358" , "Pechuel-Loesche, Eduard" , "1840-1913" , "Germany" , "Geowissenschaft; Earth science; Colonialism; Kolonialwesen; Expedition; Exploration" , "Deutschland; Germany; Zentralafrika; Central Africa" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/018130" , "Warburg (Familie)" , "1866-" , "Deutschland" , "Gesellschaft; Society" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/018130" , "Warburg (Familie)" , "1866-" , "Germany" , "Gesellschaft; Society" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/024028" , "Ribbentrop <Familie>" , "1896-" , "Deutschland" , "Gesellschaft; Society" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/024028" , "Ribbentrop <Familie>" , "1896-" , "Germany" , "Gesellschaft; Society" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/015888" , "Scholl <Familie>" , "1918-" , "Deutschland" , "Gesellschaft; Society" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/015888" , "Scholl <Familie>" , "1918-" , "Germany" , "Gesellschaft; Society" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/005621" , "Preussen, Friedrich von" , "1911-1966" , "Deutschland" , "Gesellschaft; Society" , "Deutschland; Germany; Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/005621" , "Preussen, Friedrich von" , "1911-1966" , "Germany" , "Gesellschaft; Society" , "Deutschland; Germany; Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/007834" , "Hill, Octavia" , "1838-1912" , "Großbritannien" , "Gesellschaft; Society" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/007834" , "Hill, Octavia" , "1838-1912" , "United Kingdom" , "Gesellschaft; Society" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/011576" , "Lobkowitz <Familie>" , "1407-" , "Czech Republic" , "Gesellschaft; Society" , "Tschechische Republik; Czech Republic" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/011576" , "Lobkowitz <Familie>" , "1407-" , "Tschechische Republik" , "Gesellschaft; Society" , "Tschechische Republik; Czech Republic" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/009284" , "Kaufman, Theodor N." , "1910-1986" , "USA" , "Gesellschaft; Society" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/009284" , "Kaufman, Theodor N." , "1910-1986" , "United States" , "Gesellschaft; Society" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/012372" , "Mohammed Ali Tewfik" , "1875-1955" , "Egypt" , "Gesellschaft; Society" , "Ägypten; Egypt" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/012372" , "Mohammed Ali Tewfik" , "1875-1955" , "Ägypten" , "Gesellschaft; Society" , "Ägypten; Egypt" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014492" , "Reuter, Paul Julius von" , "1816-1899" , "Deutschland" , "Gesellschaft; Society; Economy; Wirtschaft" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014492" , "Reuter, Paul Julius von" , "1816-1899" , "Germany" , "Gesellschaft; Society; Economy; Wirtschaft" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/004482" , "Edström, Johannes Sigfrid" , "1870-1964" , "Schweden" , "Gesellschaft; Society; Economy; Wirtschaft" , "Schweden; Sweden" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/004482" , "Edström, Johannes Sigfrid" , "1870-1964" , "Sweden" , "Gesellschaft; Society; Economy; Wirtschaft" , "Schweden; Sweden" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/002388" , "Brauchitsch, Manfred von" , "1905-2003" , "Deutschland" , "Gesellschaft; Society; Kultur; Culture" , "Deutschland; Germany; DDR; German Democratic Republic" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/002388" , "Brauchitsch, Manfred von" , "1905-2003" , "Germany" , "Gesellschaft; Society; Kultur; Culture" , "Deutschland; Germany; DDR; German Democratic Republic" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/034661" , "Savoia, Vittorio Emanuele di" , "*1937" , "Italien" , "Gesellschaft; Society; Politik; Politics" , "Italien; Italy" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/034661" , "Savoia, Vittorio Emanuele di" , "*1937" , "Italy" , "Gesellschaft; Society; Politik; Politics" , "Italien; Italy" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/006756" , "Gurlitt, Cornelius" , "1850-1938" , "Deutschland" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/006756" , "Gurlitt, Cornelius" , "1850-1938" , "Germany" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/004717" , "Engel, Eduard" , "1851-1938" , "Deutschland" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/004717" , "Engel, Eduard" , "1851-1938" , "Germany" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/011613" , "Loesch, Karl Christian von" , "1880-1951" , "Deutschland" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/011613" , "Loesch, Karl Christian von" , "1880-1951" , "Germany" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/022335" , "Nadler, Josef" , "1884-1963" , "Deutschland" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/022335" , "Nadler, Josef" , "1884-1963" , "Germany" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/063601" , "Singer, Kurt [Musikwissenschaftler]" , "1885-1944" , "Deutschland" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/063601" , "Singer, Kurt [Musikwissenschaftler]" , "1885-1944" , "Germany" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014688" , "Ritter, Gerhard" , "1888-1967" , "Deutschland" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014688" , "Ritter, Gerhard" , "1888-1967" , "Germany" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/019411" , "Marcuse, Ludwig" , "1894-1971" , "Deutschland" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/019411" , "Marcuse, Ludwig" , "1894-1971" , "Germany" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014580" , "Richthofen, Bolko von" , "1899-1983" , "Deutschland" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014580" , "Richthofen, Bolko von" , "1899-1983" , "Germany" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/015220" , "Rust, Alfred" , "1900-1983" , "Deutschland" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/015220" , "Rust, Alfred" , "1900-1983" , "Germany" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/009789" , "Klingenheben, August" , "1886-1967" , "Deutschland" , "Humanwissenschaft; Human science" , "Deutschland; Germany; Hamburg; Hamburg" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/009789" , "Klingenheben, August" , "1886-1967" , "Germany" , "Humanwissenschaft; Human science" , "Deutschland; Germany; Hamburg; Hamburg" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/010985" , "Lasch, Agathe" , "1879-1942" , "Deutschland" , "Humanwissenschaft; Human science" , "Hamburg; Hamburg" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/010985" , "Lasch, Agathe" , "1879-1942" , "Germany" , "Humanwissenschaft; Human science" , "Hamburg; Hamburg" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/033143" , "Termer, Franz" , "1894-1968" , "Hamburg" , "Humanwissenschaft; Human science" , "Hamburg; Hamburg" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/033143" , "Termer, Franz" , "1894-1968" , "Hamburg" , "Humanwissenschaft; Human science" , "Hamburg; Hamburg" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/002761" , "Burckhardt, Jacob" , "1818-1897" , "Schweiz" , "Humanwissenschaft; Human science" , "Schweiz; Switzerland" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/002761" , "Burckhardt, Jacob" , "1818-1897" , "Switzerland" , "Humanwissenschaft; Human science" , "Schweiz; Switzerland" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/019009" , "Lüthy, Herbert" , "1918-2002" , "Schweiz" , "Humanwissenschaft; Human science" , "Schweiz; Switzerland" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/019009" , "Lüthy, Herbert" , "1918-2002" , "Switzerland" , "Humanwissenschaft; Human science" , "Schweiz; Switzerland" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/019334" , "Makarenko, Anton S." , "1888-1939" , "Ukraine" , "Humanwissenschaft; Human science" , "Sowjetunion; USSR" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/019334" , "Makarenko, Anton S." , "1888-1939" , "Ukraine" , "Humanwissenschaft; Human science" , "Sowjetunion; USSR" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/010316" , "Krämer, Augustin" , "1865-1941" , "Deutschland" , "Humanwissenschaft; Human science; Medizin; Medicine; Colonialism; Kolonialwesen; Expedition; Exploration" , "Deutschland; Germany; Südpazifischer Inselraum; Oceania" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/010316" , "Krämer, Augustin" , "1865-1941" , "Germany" , "Humanwissenschaft; Human science; Medizin; Medicine; Colonialism; Kolonialwesen; Expedition; Exploration" , "Deutschland; Germany; Südpazifischer Inselraum; Oceania" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/011541" , "Litten, Hans" , "1903-1938" , "Deutschland" , "Judikative; Judiciary" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/011541" , "Litten, Hans" , "1903-1938" , "Germany" , "Judikative; Judiciary" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/005867" , "Garnett, James Clerk Maxwell" , "1880-1958" , "Großbritannien" , "Judikative; Judiciary" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/005867" , "Garnett, James Clerk Maxwell" , "1880-1958" , "United Kingdom" , "Judikative; Judiciary" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/012597" , "Müller, Gebhard" , "1900-1990" , "Deutschland" , "Judikative; Judiciary; Politik; Politics" , "Deutschland; Germany; Baden-Württemberg; Baden-Württemberg" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/012597" , "Müller, Gebhard" , "1900-1990" , "Germany" , "Judikative; Judiciary; Politik; Politics" , "Deutschland; Germany; Baden-Württemberg; Baden-Württemberg" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/016289" , "Seghers, Anna" , "1900-1983" , "Deutschland" , "Kultur; Culture" , "DDR; German Democratic Republic" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/016289" , "Seghers, Anna" , "1900-1983" , "Germany" , "Kultur; Culture" , "DDR; German Democratic Republic" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/015818" , "Schnitzler, Karl-Eduard von" , "1918-2001" , "Deutschland" , "Kultur; Culture" , "DDR; German Democratic Republic" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/015818" , "Schnitzler, Karl-Eduard von" , "1918-2001" , "Germany" , "Kultur; Culture" , "DDR; German Democratic Republic" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/002700" , "Bülow, Hans von" , "1830-1894" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/002700" , "Bülow, Hans von" , "1830-1894" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/002806" , "Busch, Wilhelm" , "1832-1908" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/002806" , "Busch, Wilhelm" , "1832-1908" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/026158" , "Scherl, August" , "1849-1921" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/026158" , "Scherl, August" , "1849-1921" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/006611" , "Grube, Max" , "1854-1934" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/006611" , "Grube, Max" , "1854-1934" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/001994" , "Böhlau, Helene" , "1859-1940" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/001994" , "Böhlau, Helene" , "1859-1940" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/036022" , "Thoma, Ludwig" , "1867-1921" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/036022" , "Thoma, Ludwig" , "1867-1921" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/005085" , "Fendrich, Anton" , "1868-1949" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/005085" , "Fendrich, Anton" , "1868-1949" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/015468" , "Schäfer, Wilhelm" , "1868-1952" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/015468" , "Schäfer, Wilhelm" , "1868-1952" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/022309" , "Moeller van den Bruck, Arthur" , "1876-1925" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/022309" , "Moeller van den Bruck, Arthur" , "1876-1925" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/003631" , "Däubler, Theodor" , "1876-1934" , "Austria" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/003631" , "Däubler, Theodor" , "1876-1934" , "Österreich" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/023739" , "Oeser, Albert" , "1878-1958" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/023739" , "Oeser, Albert" , "1878-1958" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/003318" , "Claudius, Hermann" , "1878-1980" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/003318" , "Claudius, Hermann" , "1878-1980" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/007869" , "Hinrichs, August" , "1879-1956" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/007869" , "Hinrichs, August" , "1879-1956" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/010778" , "Laban, Rudolf von" , "1879-1958" , "Hungary" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/010778" , "Laban, Rudolf von" , "1879-1958" , "Ungarn" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/002801" , "Burte, Hermann" , "1879-1960" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/002801" , "Burte, Hermann" , "1879-1960" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/008064" , "Hohlbaum, Robert" , "1886-1955" , "Austria" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/008064" , "Hohlbaum, Robert" , "1886-1955" , "Österreich" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/001333" , "Beer, Max" , "1886-1965" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/001333" , "Beer, Max" , "1886-1965" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/042385" , "Zweig, Arnold" , "1887-1968" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/042385" , "Zweig, Arnold" , "1887-1968" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/018455" , "Werfel, Franz" , "1890-1945" , "Austria" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/018455" , "Werfel, Franz" , "1890-1945" , "Österreich" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/001655" , "Bethge, Friedrich" , "1891-1963" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/001655" , "Bethge, Friedrich" , "1891-1963" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/005988" , "George, Heinrich" , "1893-1946" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/005988" , "George, Heinrich" , "1893-1946" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/011193" , "Leip, Hans" , "1893-1983" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/011193" , "Leip, Hans" , "1893-1983" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/007457" , "Heinen, Reinhold" , "1894-1969" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "2" ,
